2120,172700,1
2121,172701,1
2124,173060,1
2125,173061,1
2126,173252,1
2127,173253,1
2128,173852,1
2129,173853,1
2130,174020,1
2131,174021,1
2134,174296,1
2135,174297,1
2136,174356,1
2137,174357,1
2138,174440,1
2139,174441,1
2140,174500,1
2141,174501,1
2148,175172,1
2149,175173,1
2154,175436,1
2155,175437,1
2156,175916,1
2157,175917,1
2158,176000,1
2159,176001,1
2162,176672,1
2163,176673,1
2164,176936,1
2165,176937,1
2166,177176,1
2167,177177,1
2168,177212,1
2169,177213,1
2172,177596,1
2173,177597,1
2174,177620,1
2175,177621,1
2182,179120,1
2183,179121,1
2186,179312,1
2187,179313,1
2188,179336,1
2189,179337,1
2190,179636,1
2191,179637,1
2194,180032,1
2195,180033,1
2198,180392,1
2199,180393,1
2200,180740,1
2201,180741,1
2202,180800,1
2203,180801,1
2210,181352,1
2211,181353,1
2212,181640,1
2213,181641,1
2214,182156,1
2215,182157,1
2218,182252,1
2219,182253,1
2222,182300,1
2223,182301,1
2224,182732,1
2225,182733,1
2228,183140,1
2229,183141,1
2230,183620,1
2231,183621,1
2234,184352,1
2235,184353,1
2236,184436,1
2237,184437,1
2238,184760,1
2239,184761,1
2240,184796,1
2241,184797,1
2242,184916,1
2243,184917,1
2244,185132,1
2245,185133,1
2246,185276,1
2247,185277,1
2250,185360,1
2251,185361,1
2252,185576,1
2253,185577,1
2256,185912,1
2257,185913,1
2260,186476,1
2261,186477,1
2262,186500,1
2263,186501,1
2264,186560,1
2265,186561,1
2266,186956,1
2267,186957,1
2274,187520,1
2275,187521,1
2276,187616,1
2277,187617,1
2278,187772,1
2279,187773,1
2280,187820,1
2281,187821,1
2282,188012,1
2283,188013,1
2284,188216,1
2285,188217,1
2286,188300,1
2287,188301,1
2288,188612,1
2289,188613,1
2290,188696,1
2291,188697,1
2294,188876,1
2295,188877,1
2300,189116,1
2301,189117,1
2302,189296,1
2303,189297,1
2304,189692,1
2305,189693,1
2306,189896,1
2307,189897,1
2314,190880,1
2315,190881,1
2318,191576,1
2319,191577,1
2320,191600,1
2321,191601,1
2322,191912,1
2323,191913,1
2324,191972,1
2325,191973,1
2326,192356,1
